SKU,Name,Description,Regular price,Categories,Images,Attribute 1 name,Attribute 1 value(s),Attribute 2 name,Attribute 2 value(s)
43030,"Guardapolvo fijo de 100 cm, aluminio, HERMEX","Guardapolvo fijo de 100 cm, aluminio, HERMEX",47.41,,"https://www.truper.com/media/import/imagenes/GUPO-100A.jpg, https://www.truper.com/media/import/imagenes/GUPO-100A+EI1.jpg, https://www.truper.com/media/import/imagenes/GUPO-100A+EIND1.jpg, https://www.truper.com/media/import/imagenes/GUPO-100A+EM1.jpg, https://www.truper.com/media/import/imagenes/GUPO-100A+E1.jpg, https://www.truper.com/media/import/imagenes/GUPO-100A+FC1.jpg, https://www.truper.com/media/import/imagenes/GUPO-100A+FC2.jpg",Marca,,Medida,
43370,"Llave magnética para candado CANGA-100, HERMEX","Llave magnética para candado CANGA-100, HERMEX",127.15,,"https://www.truper.com/media/import/imagenes/LLCANGA-M.jpg, https://www.truper.com/media/import/imagenes/LLCANGA-M+D1.jpg, https://www.truper.com/media/import/imagenes/LLCANGA-M+E1.jpg, https://www.truper.com/media/import/imagenes/LLCANGA-M+FC1.jpg, https://www.truper.com/media/import/imagenes/LLCANGA-M+FC2.jpg",Marca,,Medida,
43425,Blíster con 2 candados de latón de 20mm con gancho corto,Blíster con 2 candados de latón de 20mm con gancho corto,87.93,,"https://www.truper.com/media/import/imagenes/CL-20.jpg, https://www.truper.com/media/import/imagenes/CL-20+D1.jpg, https://www.truper.com/media/import/imagenes/CL-20+D2.jpg, https://www.truper.com/media/import/imagenes/CL-20+D3.jpg, https://www.truper.com/media/import/imagenes/CL-20+D4.jpg, https://www.truper.com/media/import/imagenes/CL-20+EI1.jpg, https://www.truper.com/media/import/imagenes/CL-20+EIND1.jpg, https://www.truper.com/media/import/imagenes/CL-20+EM1.jpg, https://www.truper.com/media/import/imagenes/CL-20+FC1.jpg",Marca,,Medida,
43426,Blíster con 2 candados de latón de 25mm con gancho corto,Blíster con 2 candados de latón de 25mm con gancho corto,111.21,,"https://www.truper.com/media/import/imagenes/CL-25.jpg, https://www.truper.com/media/import/imagenes/CL-25+D1.jpg, https://www.truper.com/media/import/imagenes/CL-25+D2.jpg, https://www.truper.com/media/import/imagenes/CL-25+D3.jpg, https://www.truper.com/media/import/imagenes/CL-25+D4.jpg, https://www.truper.com/media/import/imagenes/CL-25+EI1.jpg, https://www.truper.com/media/import/imagenes/CL-25+EIND1.jpg, https://www.truper.com/media/import/imagenes/CL-25+EM1.jpg, https://www.truper.com/media/import/imagenes/CL-25+FC1.jpg",Marca,,Medida,
43444,Blíster con 2 candados de latón de 40mm con gancho largo,Blíster con 2 candados de latón de 40mm con gancho largo,245.69,,"https://www.truper.com/media/import/imagenes/CL-40LX2.jpg, https://www.truper.com/media/import/imagenes/CL-40LX2+D1.jpg, https://www.truper.com/media/import/imagenes/CL-40LX2+D2.jpg, https://www.truper.com/media/import/imagenes/CL-40LX2+D3.jpg, https://www.truper.com/media/import/imagenes/CL-40LX2+D4.jpg, https://www.truper.com/media/import/imagenes/CL-40LX2+EI1.jpg, https://www.truper.com/media/import/imagenes/CL-40LX2+EIND1.jpg, https://www.truper.com/media/import/imagenes/CL-40LX2+EM1.jpg, https://www.truper.com/media/import/imagenes/CL-40LX2+FC1.jpg",Marca,,Medida,
43462,"Cerradura tipo esfera para baño, cromo mate, HERMEX","Cerradura tipo esfera para baño, cromo mate, HERMEX",219.83,,"https://www.truper.com/media/import/imagenes/CEPO-31B.jpg, https://www.truper.com/media/import/imagenes/CEPO-31B+D1.jpg, https://www.truper.com/media/import/imagenes/CEPO-31B+D2.jpg, https://www.truper.com/media/import/imagenes/CEPO-31B+D3.jpg, https://www.truper.com/media/import/imagenes/CEPO-31B+EI1.jpg, https://www.truper.com/media/import/imagenes/CEPO-31B+EIND1.jpg, https://www.truper.com/media/import/imagenes/CEPO-31B+EM1.jpg, https://www.truper.com/media/import/imagenes/CEPO-31B+E1.jpg, https://www.truper.com/media/import/imagenes/CEPO-31B+FC1.jpg",Marca,,Medida,
43464,"Cerradura tipo esfera para recámara, cromo mate, HERMEX","Cerradura tipo esfera para recámara, cromo mate, HERMEX",219.83,,"https://www.truper.com/media/import/imagenes/CEPO-31R.jpg, https://www.truper.com/media/import/imagenes/CEPO-31R+D1.jpg, https://www.truper.com/media/import/imagenes/CEPO-31R+D2.jpg, https://www.truper.com/media/import/imagenes/CEPO-31R+D3.jpg, https://www.truper.com/media/import/imagenes/CEPO-31R+D4.jpg, https://www.truper.com/media/import/imagenes/CEPO-31R+EI1.jpg, https://www.truper.com/media/import/imagenes/CEPO-31R+EIND1.jpg, https://www.truper.com/media/import/imagenes/CEPO-31R+EM1.jpg, https://www.truper.com/media/import/imagenes/CEPO-31R+E1.jpg, https://www.truper.com/media/import/imagenes/CEPO-31R+FC1.jpg",Marca,,Medida,
43517,"Cerradura de barra libre, derecha, blíster, HERMEX","Cerradura de barra libre, derecha, blíster, HERMEX",237.07,,"https://www.truper.com/media/import/imagenes/CB-45DB.jpg, https://www.truper.com/media/import/imagenes/CB-45DB+D1.jpg, https://www.truper.com/media/import/imagenes/CB-45DB+D2.jpg, https://www.truper.com/media/import/imagenes/CB-45DB+D3.jpg, https://www.truper.com/media/import/imagenes/CB-45DB+EI1.jpg, https://www.truper.com/media/import/imagenes/CB-45DB+EIND1.jpg, https://www.truper.com/media/import/imagenes/CB-45DB+EM1.jpg, https://www.truper.com/media/import/imagenes/CB-45DB+E1.jpg, https://www.truper.com/media/import/imagenes/CB-45DB+FC1.jpg",Marca,,Medida,
43519,"Cerradura de barra libre, izquierda, blíster, HERMEX","Cerradura de barra libre, izquierda, blíster, HERMEX",237.07,,"https://www.truper.com/media/import/imagenes/CB-45IB.jpg, https://www.truper.com/media/import/imagenes/CB-45IB+D1.jpg, https://www.truper.com/media/import/imagenes/CB-45IB+D2.jpg, https://www.truper.com/media/import/imagenes/CB-45IB+D3.jpg, https://www.truper.com/media/import/imagenes/CB-45IB+EI1.jpg, https://www.truper.com/media/import/imagenes/CB-45IB+EIND1.jpg, https://www.truper.com/media/import/imagenes/CB-45IB+EM1.jpg, https://www.truper.com/media/import/imagenes/CB-45IB+E1.jpg, https://www.truper.com/media/import/imagenes/CB-45IB+FC1.jpg",Marca,,Medida,
43566,"Cerradura para mueble, modelo 21, latón, HERMEX","Cerradura para mueble, modelo 21, latón, HERMEX",36.21,,"https://www.truper.com/media/import/imagenes/CM-21L.jpg, https://www.truper.com/media/import/imagenes/CM-21L+D2.jpg, https://www.truper.com/media/import/imagenes/CM-21L+EI1.jpg, https://www.truper.com/media/import/imagenes/CM-21L+EIND1.jpg, https://www.truper.com/media/import/imagenes/CM-21L+EM1.jpg, https://www.truper.com/media/import/imagenes/CM-21L+E1.jpg, https://www.truper.com/media/import/imagenes/CM-21L+FC1.jpg, https://www.truper.com/media/import/imagenes/CM-21L+FC2.jpg, https://www.truper.com/media/import/imagenes/CM-21L+FC3.jpg",Marca,,Medida,
43777,"Tope tipo domo para puerta, acabado cromo, HERMEX","Tope tipo domo para puerta, acabado cromo, HERMEX",50.0,,"https://www.truper.com/media/import/imagenes/TODO-3.jpg, https://www.truper.com/media/import/imagenes/TODO-3+D1.jpg, https://www.truper.com/media/import/imagenes/TODO-3+EI1.jpg, https://www.truper.com/media/import/imagenes/TODO-3+EIND1.jpg, https://www.truper.com/media/import/imagenes/TODO-3+EM1.jpg, https://www.truper.com/media/import/imagenes/TODO-3+E1.jpg, https://www.truper.com/media/import/imagenes/TODO-3+FC1.jpg, https://www.truper.com/media/import/imagenes/TODO-3+FC2.jpg",Marca,,Medida,
43787,"Tope recto para puerta, acabado cromo, HERMEX","Tope recto para puerta, acabado cromo, HERMEX",50.0,,"https://www.truper.com/media/import/imagenes/TORE-3.jpg, https://www.truper.com/media/import/imagenes/TORE-3+EI1.jpg, https://www.truper.com/media/import/imagenes/TORE-3+EM1.jpg, https://www.truper.com/media/import/imagenes/TORE-3+E1.jpg, https://www.truper.com/media/import/imagenes/TORE-3+FC1.jpg, https://www.truper.com/media/import/imagenes/TORE-3+FC2.jpg, https://www.truper.com/media/import/imagenes/TORE-3+FC3.jpg",Marca,,Medida,
43967,"Reducción bushing acero galvanizado 1/2x1/4"", FOSET","Reducción bushing acero galvanizado 1/2x1/4"", FOSET",8.62,,https://www.truper.com/media/import/imagenes/CG-226.jpg,Marca,,Medida,
43975,"Reducción campana acero galvanizado 1x1/2"", FOSET","Reducción campana acero galvanizado 1x1/2"", FOSET",22.41,,"https://www.truper.com/media/import/imagenes/CG-286.jpg, https://www.truper.com/media/import/imagenes/CG-286+E1.jpg",Marca,,Medida,
44084,"Blíster c/2 nudos (perros) de hierro p/cable de 1/4"", FIERO","Blíster c/2 nudos (perros) de hierro p/cable de 1/4"", FIERO",20.69,,https://www.truper.com/media/import/imagenes/NUDO-1-4.jpg,Marca,,Medida,
44190,Metro de cadena tipo Víctor de 2.0 mm en carrete de 30 m,Metro de cadena tipo Víctor de 2.0 mm en carrete de 30 m,15.09,,"https://www.truper.com/media/import/imagenes/CADE-20.jpg, https://www.truper.com/media/import/imagenes/CADE-20+D1.jpg, https://www.truper.com/media/import/imagenes/CADE-20+D2.jpg, https://www.truper.com/media/import/imagenes/CADE-20+EI1.jpg, https://www.truper.com/media/import/imagenes/CADE-20+EM1.jpg",Marca,,Medida,
44199,"Bolsa con 50 taquetes de plástico 1/4"", FIERO","Bolsa con 50 taquetes de plástico 1/4"", FIERO",20.69,,https://www.truper.com/media/import/imagenes/TAQ-1-4P.jpg,Marca,,Medida,
44200,"Bolsa con 50 taquetes de plástico 5/16"", FIERO","Bolsa con 50 taquetes de plástico 5/16"", FIERO",30.17,,https://www.truper.com/media/import/imagenes/TAQ-5-16P.jpg,Marca,,Medida,
44201,"Bolsa con 50 taquetes de plástico 3/8"", FIERO","Bolsa con 50 taquetes de plástico 3/8"", FIERO",33.62,,https://www.truper.com/media/import/imagenes/TAQ-3-8P.jpg,Marca,,Medida,
44241,"Bolsa con 5 abrazaderas sin fin #32, 1-9/16 - 2-1/2"", FIERO","Bolsa con 5 abrazaderas sin fin #32, 1-9/16 - 2-1/2"", FIERO",68.1,,"https://www.truper.com/media/import/imagenes/AB-32.jpg, https://www.truper.com/media/import/imagenes/AB-32+D1.jpg, https://www.truper.com/media/import/imagenes/AB-32+EI1.jpg, https://www.truper.com/media/import/imagenes/AB-32+EIND1.jpg, https://www.truper.com/media/import/imagenes/AB-32+EM1.jpg, https://www.truper.com/media/import/imagenes/AB-32+E1.jpg, https://www.truper.com/media/import/imagenes/AB-32+FC1.jpg, https://www.truper.com/media/import/imagenes/AB-32+FC2.jpg",Marca,,Medida,
44271,"Metro de cadena galvanizada de 1/4"", 35 m en cubeta, FIERO","Metro de cadena galvanizada de 1/4"", 35 m en cubeta, FIERO",62.07,,https://www.truper.com/media/import/imagenes/CAGA-1-4.jpg,Marca,,Medida,
44310,"Bolsa con 25 cinchos plásticos 50 lb, 400 x 4.5 mm, natural","Bolsa con 25 cinchos plásticos 50 lb, 400 x 4.5 mm, natural",39.66,,"https://www.truper.com/media/import/imagenes/CIN-5040.jpg, https://www.truper.com/media/import/imagenes/CIN-5040+D2.jpg, https://www.truper.com/media/import/imagenes/CIN-5040+D3.jpg, https://www.truper.com/media/import/imagenes/CIN-5040+EI1.jpg, https://www.truper.com/media/import/imagenes/CIN-5040+EIND1.jpg, https://www.truper.com/media/import/imagenes/CIN-5040+EM1.jpg, https://www.truper.com/media/import/imagenes/CIN-5040+E1.jpg, https://www.truper.com/media/import/imagenes/CIN-5040+FC1.jpg",Marca,,Medida,
44330,"Bolsa con 25 cinchos plásticos 50 lb, 400 x 4.5 mm, negro","Bolsa con 25 cinchos plásticos 50 lb, 400 x 4.5 mm, negro",39.66,,"https://www.truper.com/media/import/imagenes/CIN-5040N.jpg, https://www.truper.com/media/import/imagenes/CIN-5040N+D2.jpg, https://www.truper.com/media/import/imagenes/CIN-5040N+D3.jpg, https://www.truper.com/media/import/imagenes/CIN-5040N+EI1.jpg, https://www.truper.com/media/import/imagenes/CIN-5040N+EIND1.jpg, https://www.truper.com/media/import/imagenes/CIN-5040N+EM1.jpg, https://www.truper.com/media/import/imagenes/CIN-5040N+E1.jpg, https://www.truper.com/media/import/imagenes/CIN-5040N+FC1.jpg",Marca,,Medida,
44339,"100 pijas  6 x 1-1/2""cabeza plana phillips multiusos","100 pijas  6 x 1-1/2""cabeza plana phillips multiusos",30.17,,"https://www.truper.com/media/import/imagenes/PIJ-638.jpg, https://www.truper.com/media/import/imagenes/PIJ-638+EI1.jpg, https://www.truper.com/media/import/imagenes/PIJ-638+EIND1.jpg, https://www.truper.com/media/import/imagenes/PIJ-638+EM1.jpg, https://www.truper.com/media/import/imagenes/PIJ-638+E1.jpg, https://www.truper.com/media/import/imagenes/PIJ-638+FC1.jpg, https://www.truper.com/media/import/imagenes/PIJ-638+FC2.jpg",Marca,,Medida,
44349,"100 pijas  10 x 1-1/2""cabeza plana phillips multiusos","100 pijas  10 x 1-1/2""cabeza plana phillips multiusos",59.26,,"https://www.truper.com/media/import/imagenes/PIJ-1038.jpg, https://www.truper.com/media/import/imagenes/PIJ-1038+EI1.jpg, https://www.truper.com/media/import/imagenes/PIJ-1038+EIND1.jpg, https://www.truper.com/media/import/imagenes/PIJ-1038+EM1.jpg, https://www.truper.com/media/import/imagenes/PIJ-1038+E1.jpg, https://www.truper.com/media/import/imagenes/PIJ-1038+FC1.jpg, https://www.truper.com/media/import/imagenes/PIJ-1038+FC2.jpg",Marca,,Medida,
44382,"Bolsa con 72 armellas abiertas de 22 x 100, FIERO","Bolsa con 72 armellas abiertas de 22 x 100, FIERO",2.85,,"https://www.truper.com/media/import/imagenes/AR-22A.jpg, https://www.truper.com/media/import/imagenes/AR-22A+D1.jpg, https://www.truper.com/media/import/imagenes/AR-22A+EI1.jpg, https://www.truper.com/media/import/imagenes/AR-22A+EIND1.jpg, https://www.truper.com/media/import/imagenes/AR-22A+EM1.jpg, https://www.truper.com/media/import/imagenes/AR-22A+E1.jpg, https://www.truper.com/media/import/imagenes/AR-22A+FC1.jpg",Marca,,Medida,
44383,"Bolsa con 72 armellas abiertas de 23 x 110, FIERO","Bolsa con 72 armellas abiertas de 23 x 110, FIERO",4.0,,"https://www.truper.com/media/import/imagenes/AR-23A.jpg, https://www.truper.com/media/import/imagenes/AR-23A+D1.jpg, https://www.truper.com/media/import/imagenes/AR-23A+EI1.jpg, https://www.truper.com/media/import/imagenes/AR-23A+EIND1.jpg, https://www.truper.com/media/import/imagenes/AR-23A+EM1.jpg, https://www.truper.com/media/import/imagenes/AR-23A+E1.jpg, https://www.truper.com/media/import/imagenes/AR-23A+FC1.jpg",Marca,,Medida,
44430,"Bolsa con 100 pijas para lámina, #12 x 1-1/2"", FIERO","Bolsa con 100 pijas para lámina, #12 x 1-1/2"", FIERO",125.43,,https://www.truper.com/media/import/imagenes/PILA-12X1-1-2.jpg,Marca,,Medida,
44458,"Kilo de alambre recocido calibre 15 en rollo de 1 kg, FIERO","Kilo de alambre recocido calibre 15 en rollo de 1 kg, FIERO",37.93,,"https://www.truper.com/media/import/imagenes/ALRE-151.jpg, https://www.truper.com/media/import/imagenes/ALRE-151+FC1.jpg, https://www.truper.com/media/import/imagenes/ALRE-151+FC2.jpg",Marca,,Medida,
44465,"Kilo de alambre galvanizado, calibre 12.5, FIERO","Kilo de alambre galvanizado, calibre 12.5, FIERO",67.245,,"https://www.truper.com/media/import/imagenes/ALG-125.jpg, https://www.truper.com/media/import/imagenes/ALG-125+EI1.jpg, https://www.truper.com/media/import/imagenes/ALG-125+EM1.jpg, https://www.truper.com/media/import/imagenes/ALG-125+FC1.jpg, https://www.truper.com/media/import/imagenes/ALG-125+FC2.jpg",Marca,,Medida,
44467,"Kilo de alambre galvanizado, calibre 16, FIERO","Kilo de alambre galvanizado, calibre 16, FIERO",45.69,,"https://www.truper.com/media/import/imagenes/ALG-160.jpg, https://www.truper.com/media/import/imagenes/ALG-160+EI1.jpg, https://www.truper.com/media/import/imagenes/ALG-160+EM1.jpg, https://www.truper.com/media/import/imagenes/ALG-160+FC1.jpg, https://www.truper.com/media/import/imagenes/ALG-160+FC2.jpg",Marca,,Medida,
44492,"Rollo de rafia de 410 m color blanco calibre 2.2 g/m, FIERO","Rollo de rafia de 410 m color blanco calibre 2.2 g/m, FIERO",111.375,,"https://www.truper.com/media/import/imagenes/RAF-290.jpg, https://www.truper.com/media/import/imagenes/RAF-290+EI1.jpg, https://www.truper.com/media/import/imagenes/RAF-290+EIND1.jpg, https://www.truper.com/media/import/imagenes/RAF-290+EM1.jpg, https://www.truper.com/media/import/imagenes/RAF-290+E1.jpg, https://www.truper.com/media/import/imagenes/RAF-290+FC1.jpg",Marca,,Medida,
44523,"Bolsa con 50 remaches 1/8"" x 1/2"" de aluminio, ala 1/4","Bolsa con 50 remaches 1/8"" x 1/2"" de aluminio, ala 1/4",16.38,,"https://www.truper.com/media/import/imagenes/R-48B.jpg, https://www.truper.com/media/import/imagenes/R-48B+EI1.jpg, https://www.truper.com/media/import/imagenes/R-48B+EIND1.jpg, https://www.truper.com/media/import/imagenes/R-48B+EM1.jpg, https://www.truper.com/media/import/imagenes/R-48B+E1.jpg, https://www.truper.com/media/import/imagenes/R-48B+FC1.jpg, https://www.truper.com/media/import/imagenes/R-48B+FC2.jpg",Marca,,Medida,
44901,"Caja con 500 clavillos dorados de 17 mm, FIERO","Caja con 500 clavillos dorados de 17 mm, FIERO",,,"https://www.truper.com/media/import/imagenes/CLV-17D.jpg, https://www.truper.com/media/import/imagenes/CLV-17D+EI1.jpg, https://www.truper.com/media/import/imagenes/CLV-17D+EIND1.jpg, https://www.truper.com/media/import/imagenes/CLV-17D+EM1.jpg, https://www.truper.com/media/import/imagenes/CLV-17D+E1.jpg, https://www.truper.com/media/import/imagenes/CLV-17D+FC1.jpg, https://www.truper.com/media/import/imagenes/CLV-17D+FC2.jpg",Marca,,Medida,
44970,"Grillete de acero forjado 7/16"", FIERO","Grillete de acero forjado 7/16"", FIERO",53.45,,https://www.truper.com/media/import/imagenes/GRI-7-16.jpg,Marca,,Medida,
44972,"Grillete de acero forjado 5/8"", FIERO","Grillete de acero forjado 5/8"", FIERO",116.38,,https://www.truper.com/media/import/imagenes/GRI-5-8.jpg,Marca,,Medida,
45005,"Caja tipo chalupa 2"" x 4"" plástica, VOLTECK","Caja tipo chalupa 2"" x 4"" plástica, VOLTECK",9.48,,"https://www.truper.com/media/import/imagenes/CCH-2X4P.jpg, https://www.truper.com/media/import/imagenes/CCH-2X4P+EI1.jpg, https://www.truper.com/media/import/imagenes/CCH-2X4P+EM1.jpg, https://www.truper.com/media/import/imagenes/CCH-2X4P+E1.jpg, https://www.truper.com/media/import/imagenes/CCH-2X4P+FC1.jpg",Marca,,Medida,
45006,"Caja tipo chalupa 2"" x 4"" económica, VOLTECK","Caja tipo chalupa 2"" x 4"" económica, VOLTECK",7.33,,"https://www.truper.com/media/import/imagenes/CCH-2X4E.jpg, https://www.truper.com/media/import/imagenes/CCH-2X4E+EI1.jpg, https://www.truper.com/media/import/imagenes/CCH-2X4E+EM1.jpg, https://www.truper.com/media/import/imagenes/CCH-2X4E+FC1.jpg, https://www.truper.com/media/import/imagenes/CCH-2X4E+FC2.jpg",Marca,,Medida,
45041,"Canaleta de 1 vía 17 x 20 mm, con adhesivo, VOLTECK","Canaleta de 1 vía 17 x 20 mm, con adhesivo, VOLTECK",37.93,,"https://www.truper.com/media/import/imagenes/CAN-1720A.jpg, https://www.truper.com/media/import/imagenes/CAN-1720A+E1.jpg, https://www.truper.com/media/import/imagenes/CAN-1720A+FC1.jpg, https://www.truper.com/media/import/imagenes/CAN-1720A+FC2.jpg",Marca,,Medida,
45065,"Regadera cuadrada 3-3/4"" brazo y chapetón de acero, BASIC","Regadera cuadrada 3-3/4"" brazo y chapetón de acero, BASIC",142.24,,"https://www.truper.com/media/import/imagenes/R-401.jpg, https://www.truper.com/media/import/imagenes/R-401+EI1.jpg, https://www.truper.com/media/import/imagenes/R-401+EIND1.jpg, https://www.truper.com/media/import/imagenes/R-401+EM1.jpg, https://www.truper.com/media/import/imagenes/R-401+E1.jpg, https://www.truper.com/media/import/imagenes/R-401+FC1.jpg, https://www.truper.com/media/import/imagenes/R-401+FC2.jpg, https://www.truper.com/media/import/imagenes/R-401+FC3.jpg",Marca,,Medida,
45263,"Codo 90° PPR reducido,  3/4"" x 1/2"", FOSET","Codo 90° PPR reducido,  3/4"" x 1/2"", FOSET",8.19,,"https://www.truper.com/media/import/imagenes/CV-571.jpg, https://www.truper.com/media/import/imagenes/CV-571+E1.jpg, https://www.truper.com/media/import/imagenes/CV-571+FC1.jpg",Marca,,Medida,
45391,"Bolsa 2 pz portalámparas p/tubo LED y fluorescente, base G5","Bolsa 2 pz portalámparas p/tubo LED y fluorescente, base G5",9.48,,"https://www.truper.com/media/import/imagenes/POPL-18.jpg, https://www.truper.com/media/import/imagenes/POPL-18+D1.jpg, https://www.truper.com/media/import/imagenes/POPL-18+EI1.jpg, https://www.truper.com/media/import/imagenes/POPL-18+EIND1.jpg, https://www.truper.com/media/import/imagenes/POPL-18+EM1.jpg, https://www.truper.com/media/import/imagenes/POPL-18+E1.jpg",Marca,,Medida,
45429,"Adaptador macho de PVC de 1/2"", FOSET","Adaptador macho de PVC de 1/2"", FOSET",,,"https://www.truper.com/media/import/imagenes/PVC-611.jpg, https://www.truper.com/media/import/imagenes/PVC-611+EI1.jpg, https://www.truper.com/media/import/imagenes/PVC-611+EM1.jpg, https://www.truper.com/media/import/imagenes/PVC-611+FC1.jpg",Marca,,Medida,
